1hTEG,2bR4/5k2/1p2p3/p7/2P5/1P1KP3/P5r1/8 b - - 3 47,c8b7 d8d7 f7f6 d7b7
1hXlF,Kr4q1/P1k5/8/2P5/8/8/8/8 w - - 0 55,a7b8q g8b8
1hcEG,r2qk2r/ppp1bppp/2np1n2/4p3/2B1P1b1/2NPBN2/PPP2PPP/R2QK2R w KQkq - 5 7,c4f7 e8f7
1hehe,2q3k1/p1Q1bppp/bp2pn2/3pB3/3P4/P3PP2/1P3RPP/6K1 w - - 4 26,c7e7 c8c1 f2f1 c1f1
1hh2U,4rrk1/pQ3pp1/2pb2N1/3b4/8/2P4R/PP3P2/4qNKR b - - 4 28,f7g6 h3h8
1hhCv,6K1/8/8/8/2p1P1P1/1k6/8/8 w - - 0 59,g8h7 c4c3 g4g5 c3c2 g5g6 c2c1q
1hhQK,8/4k3/3p4/1B1Pb3/1p2P1rP/5R2/P1P5/1K6 w - - 1 43,f3h3 g4g1 b5f1 g1f1
1hhYu,r5k1/1ppb1rq1/p2p1pp1/3Pp3/2P1P1PR/8/PPP4Q/2K4R b - - 3 22,a8e8 h4h8 g7h8 h2h8
1hm4P,6k1/5ppp/2p5/1p6/7P/4n1P1/1P1Nr1PK/R7 b - - 3 28,e2d2 a1a8 d2d8 a8d8
1hmda,3r1k2/5p1p/6b1/pp2Q3/4N3/P7/1P4PP/7K w - - 3 48,e4f6 d8d1 e5e1 d1e1
1hn2N,5k2/pb1B1p1p/1p6/3p4/3bnQ2/1P6/P1P3PP/7K w - - 9 29,d7e6 e4f2 f4f2 d4f2
1hqQM,8/5R2/4k1P1/1p3P2/2p5/5r2/2K5/8 b - - 0 67,f3f5 f7f5 e6f5 g6g7
1hsz4,r1bk2nr/pppp1Bpp/2Nb4/8/3q4/8/PP1PQP1P/RNB2K2 b - - 4 11,d7c6 e2e8
1huaj,8/1p3p2/p5pp/4r3/5KPk/1P6/P7/3R4 b - - 1 46,e5e7 d1h1
1hvbr,4R3/5pk1/ppBr1p1p/2p5/5Pb1/8/PPP3PP/2K5 w - - 2 22,c6e4 d6d1
1hvpy,4r1k1/4Rppp/3p4/4p3/4qn2/2Q4P/3B1PP1/4N1K1 b - - 0 24,e8e7 c3c8 e7e8 c8e8
1hwZU,8/1p3R1r/2bR4/5Pkp/p1P1P2r/P3KB2/1P5P/8 b - - 0 36,h7f7 d6g6
1hxwE,1r1r2k1/p4ppp/8/8/3q4/3R1P2/PP1Q3P/1K1R4 b - - 0 29,d4b6 d3d8 b8d8 d2d8 b6d8 d1d8
1hyZH,1k2r3/pp6/3b1n1p/P1pPq1p1/2P1p3/B3Q2P/5PP1/3R1RK1 w - - 1 31,d1b1 e5h2
1hynJ,3r2k1/pp3pp1/2p1p1p1/8/8/4B3/PPP1RPPP/3rR1K1 w - - 7 24,e1d1 d8d1 e2e1 d1e1
1i0N6,2r1k3/R7/4pp2/4bp1P/1P6/5R2/P2B1PP1/2r3K1 w - - 1 39,d2c1 c8c1
1i4uj,bn3k1r/5pp1/1q5p/3p1N2/4n3/1P3N2/2Q2PPP/4R1K1 b - - 3 20,g7g6 c2c8 b6d8 c8d8
1i5EL,1r6/8/3k3p/R2B1p2/2Pb4/8/P2R1PPP/6K1 w - - 2 34,d2d4 b8b1 d4d1 b1d1
1i8e3,r5k1/5ppp/pR2p3/4B3/4P3/P7/r3BPPP/5K2 w - - 5 28,e5d6 a2a1 e2d1 a1d1
1iBOW,r4rk1/p4ppp/3q4/3p4/6n1/1P1BP3/PQ3PPP/3R1RK1 w - - 4 20,h2h3 d6h2
1iCTn,8/p4Q1p/1p4p1/5pPP/5kbK/8/PPr4r/7R w - - 3 32,h1h2 c2h2
1iGsp,2b3qk/2p2prp/3p1Q2/4p3/Pp2PP2/1B4P1/2P2KP1/7R w - - 1 30,b3f7 g8f7 f6f7 g7f7
1iHBY,1k5r/p1p4p/1p4p1/2b5/2P1B3/2q5/P2R1PPP/3R2K1 b - - 1 23,c3c4 d2d8 h8d8 d1d8
1iIj6,r1b3k1/pp3pp1/1np2q1N/7n/5P2/2P3P1/PPQ1r2P/1K1R3R b - - 0 23,f6h6 d1d8 e2e8 d8e8
1iKsG,2r4k/6pp/3P4/1pP5/pP6/P6P/6P1/6K1 b - - 0 38,g7g6 d6d7 c8d8 c5c6
1iKuS,7r/1k5r/pp1R1p1R/5Pp1/PP1P2P1/4PK2/8/8 w - - 0 47,d6f6 h7h6 f6h6 h8h6
1iLGk,8/p1p4p/kp2R3/3Q4/5q2/2P5/P1P2PPP/6K1 w - - 2 34,d5b3 f4c1 e6e1 c1e1
1iLK7,4r1k1/4Nppp/8/p1r1p3/8/7P/P2R1PP1/5RK1 b - - 2 27,e8e7 d2d8 e7e8 d8e8
1iMmw,2k5/2p5/p1q3pp/2p2n2/4rB2/5QP1/6KP/4R3 b - - 1 32,e4e2 e1e2 c6f3 g2f3
1iMqd,R2r4/1b1B1pkp/1p2p1p1/3qNn2/Q2P4/2P5/5PPP/5RK1 w - - 4 24,a8d8 d5g2
1iNQO,2r2k2/1p2bp1p/p1r3p1/P2pP3/3q1B2/1P6/Q3RPPP/3R2K1 w - - 0 30,d1d4 c6c1 f4c1 c8c1 d4d1 c1d1 e2e1 d1e1
1iSlx,6k1/5p1p/5NpB/2p1b3/6K1/6P1/r6r/1R6 b - - 1 28,e5f6 b1b8 f6d8 b8d8
1iTNf,4r1k1/p4ppp/2Q3b1/3p4/N7/1P3PPq/P4R1P/2R1r1K1 w - - 3 26,c1e1 e8e1 f2f1 e1f1
1iUQE,8/7p/8/6p1/PK3kP1/8/8/8 b - - 0 49,f4g4 a4a5 g4h3 a5a6 g5g4 a6a7 g4g3 a7a8q
1iVlv,5rk1/K2Q1r2/p2pB2p/1p2p1p1/2p1Pp2/P1q2P1R/6PP/8 w - - 8 46,e6f7 f8f7 d7f7 g8f7
1iWar,4r1k1/p1Q3p1/3p3p/1p1P4/5p2/4B3/PP3PPP/6K1 w - - 0 27,e3d4 e8e1
1iYLS,5r2/pp3pbk/2p3Np/3pP3/3P1q2/1PPQ2R1/1P4PK/8 b - - 0 33,f7g6 d3g6 h7h8 g6g7
1icB5,2r5/pp1k1p2/4p2R/3pP3/8/8/PPr2PPP/1R4K1 w - - 1 25,h6h7 c2c1 b1c1 c8c1
1idMW,8/8/8/R7/1p2r3/1P4k1/2P5/6K1 w - - 0 40,a5h5 e4e1
1idUB,8/8/5p2/6k1/8/P5K1/8/8 b - - 2 57,f6f5 a3a4 g5f6 a4a5 f6e5 a5a6
1ieRr,2r1r1k1/4Rppp/1p2R3/p7/2P5/6Q1/P4PPP/3q2K1 w - - 1 24,e6e1 d1e1 e7e1 e8e1
1if7g,6k1/2b2pp1/2B4p/2P5/1P5q/3Q3P/6P1/7K w - - 1 34,b4b5 h4e1 d3f1 e1f1
1igKx,1r3k1r/p3bp2/1q2p1p1/8/3PQ3/P1N4P/1P1N1P2/2KR3R w - - 1 22,h3h4 b6b2
1igec,8/8/8/1K4p1/1P6/7k/8/8 w - - 0 62,b5c5 g5g4 b4b5 g4g3 b5b6 g3g2
1ihXV,rnbq1rk1/p1p2ppp/1p2pb2/8/3PQ3/2NB1N2/PPP2PPP/R3K2R b KQ - 1 10,c7c6 e4h7
1ilTw,8/4R1p1/2pk3p/5p2/1Npb1P2/6P1/P4P2/6K1 b - - 0 41,d6e7 b4c6 e7d6 c6d4
1imin,2k5/7r/1pqnp3/p3P3/3p1P2/P5Q1/1PP5/1K1R4 b - - 0 31,d6e4 g3g8 c8b7 g8h7
1inaT,7R/8/6k1/6p1/2p5/5PKP/2r5/8 w - - 2 41,g3g4 c2g2
1irm7,r2qk2r/ppp2pQp/6p1/2b1pb2/8/1P1p4/1PP2PPP/R1B1K1NR b KQkq - 1 13,c5f2 e1f2
1iygv,8/1p6/2r1b3/6k1/1R3pp1/P1N5/1P3PK1/8 b - - 1 40,c6c5 c3e4 g5f5 e4c5
1j47w,2kr2n1/1ppq2p1/pbP2p2/4p3/B1N1P2p/2PP3r/P5P1/1RBQ3K w - - 0 22,g2h3 d7h3
1j4sx,7k/p5b1/3p2Bp/4p1p1/4P3/PrP5/5PPP/3R2K1 w - - 1 35,d1d6 b3b1 d6d1 b1d1
1j5m3,6k1/3Qr1pp/p1p2pq1/8/3P4/2P5/5PPP/1R4K1 w - - 0 31,d7e7 g6b1 e7e1 b1e1
1j5yY,5rk1/b2q1pp1/2Np3p/1p3Q2/2p5/P6P/1P3PP1/2R1BK2 b - - 0 32,d7f5 c6e7 g8h7 e7f5
1j8b0,2r4k/p4ppp/1p6/1P1b4/P2P4/R5P1/5P1P/4R1K1 w - - 0 31,e1e7 c8c1 e7e1 c1e1
1jAK8,2kr2nr/1pp2ppp/p2P4/1N6/4P1b1/8/PPP2PPP/R1B1K2R w KQ - 0 13,d6c7 d8d1
1jD6a,1r4k1/5pbp/3Rp1p1/3nP3/q2N1B2/8/6PP/3Q3K w - - 6 30,d1a4 b8b1 f4c1 b1c1 a4d1 c1d1
1jEb0,1k6/pb3p2/4p1pp/Pp2P3/3R1P2/8/qPP2QPP/6K1 w - - 1 30,b2b4 a2a1 d4d1 a1d1
1jFHw,8/8/2k4p/3nP3/1p5P/6K1/8/3R4 w - - 0 51,g3g4 d5e3 g4f3 e3d1
1jFYH,6k1/2p2p1p/5qpB/3R4/2p1r3/2Q2NKP/6P1/8 b - - 4 31,f6c3 d5d8 e4e8 d8e8
1jGbk,3q2k1/5ppp/p7/1p6/1np1P1P1/P1N3Q1/1Pr3P1/1K6 b - - 0 27,d8d2 g3b8 d2d8 b8d8
1jJ8r,8/8/1p4n1/3pk1P1/5PK1/2P5/P1P5/8 b - - 0 43,e5e6 f4f5 e6f7 f5g6
1jKTw,1R1r2k1/5p2/6p1/4B2p/4P2P/4b3/5rP1/1R5K b - - 3 33,d8b8 b1b8 g8h7 b8h8
1jKtG,2r3k1/2R2ppp/R7/8/1P6/7P/6P1/7K b - - 0 40,c8c7 a6a8 c7c8 a8c8
1jMIR,4r3/6qk/p3R2p/1p3p2/2p5/6Q1/P4PPP/6K1 w - - 0 33,e6e8 g7a1 e8e1 a1e1
1jN4w,r3k2N/ppp1q1pp/1b6/3Pp1Q1/2B3n1/2PP4/PP4P1/RNBK3n w q - 4 17,g5g4 h1f2 d1c2 f2g4
1jOQc,4r3/1bp2k1p/p3rp2/2b5/2N5/1P4RP/PBPP4/2K2R2 w - - 5 25,a2a3 e6e1 f1e1 e8e1
1jQgU,3r2k1/1p5p/p3q1p1/2p5/8/2P5/PP3PPP/4R1K1 w - - 0 23,e1e6 d8d1 e6e1 d1e1
1jWjt,2r3k1/p4ppp/4p3/8/3b3P/5QP1/5PK1/4q3 b - - 0 32,c8c2 f3a8 c2c8 a8c8
1jWqZ,6k1/2r2ppp/4p3/4N3/3P4/4PP2/r4P1P/1R5K b - - 1 32,f7f6 b1b8 c7c8 b8c8
1jXBh,1r4k1/1Q3ppp/p7/8/1P2r3/P3P1PP/5P2/2R2K2 b - - 0 27,b8b7 c1c8 e4e8 c8e8
1jZPN,2q1rrk1/1p3p1p/p1p1pnp1/P1Pp4/1P1P1P2/3PR1PP/1Q4BK/5R2 w - - 1 28,h3h4 f6g4 h2g1 g4e3
1jZaM,2k3r1/pp3q2/2n1p2p/3pP3/2pP2r1/2P5/PPQN3P/5R1K w - - 0 25,f1f7 g4g1
1jecl,2r3k1/1p3pp1/7p/3Q4/1q6/8/1P3PPP/R3q1K1 w - - 0 25,a1e1 b4e1
1jioT,7r/p4pk1/Pr4p1/R7/8/6P1/5PP1/3R2K1 w - - 3 38,d1d7 b6b1 d7d1 b1d1
1jivd,3r2k1/p1R2bpp/5p2/1B2p3/Pb2P3/6B1/1P3P1P/K2r2R1 w - - 1 37,g1d1 d8d1 c7c1 d1c1
1jlvn,1R6/8/2k3pp/2r2p2/4p3/6PK/7P/8 b - - 1 47,c5c2 b8c8 c6d5 c8c2
1jnSF,6k1/4bpp1/1q1p3p/1rpP4/8/B4P2/P1Q3PP/4R1K1 b - - 1 29,e7f6 e1e8
1jrRU,1k6/pp5p/3P1R2/8/2r2bP1/7P/P7/6K1 b - - 0 32,c4d4 f6f8
1jy6t,8/pQ2nkpp/4p3/8/5n1r/P6r/1P3PK1/3R3R w - - 2 31,g2f1 h3h1 b7h1 h4h1
1k3r6,8/8/7R/2p1k1p1/2P2p2/1P6/n1K4P/8 w - - 0 52,h6c6 a2b4 c2d1 b4c6
1k7Y8,rk1q1Rnr/ppp3p1/7p/4pQ2/4P3/8/PPPP2PP/RNB3K1 b - - 0 13,d8f8 f5f8
1k7ZT,6k1/p4ppp/5n2/3p1b2/3P4/2P2P2/P2Nq2B/1R3R1K b - - 0 25,e2d2 b1b8 f5c8 b8c8 f6e8 c8e8
1k7sp,2r3k1/r4ppp/1N2p3/3bP3/1R1P4/8/5PPP/R5K1 w - - 0 37,b6c8 a7a1 b4b1 a1b1
1k8TI,4r1k1/2P2ppp/pP2r3/P2q4/8/8/5PPP/1R1R2K1 w - - 0 34,d1d5 e6e1 b1e1 e8e1
1kKKE,r1b2rk1/ppb4p/2p3pQ/3P4/2N1R3/1P6/PB3qPP/R5K1 w - - 3 22,g1h1 f2f1 a1f1 f8f1
1kKLe,2r3k1/pp1bRpp1/3p3p/B2p4/7N/P7/1P3PPP/6K1 w - - 0 24,e7d7 c8c1 a5e1 c1e1
1kKWK,6k1/1p1p1ppp/8/3qP1Q1/2r5/3n1NBP/P4PPK/8 b - - 6 32,c4c2 g5d8
1kN3s,8/5p1k/7p/3K2p1/4P1P1/7P/2p5/2Q2n2 w - - 4 54,c1c2 f1e3 d5d4 e3c2
1kPJF,3r2k1/1pp3p1/p3p2p/P3q3/R7/8/5PPP/4R1K1 w - - 0 30,e1e5 d8d1 e5e1 d1e1
1kRko,r1b3k1/p4ppp/2pr4/8/8/2N2P2/PP3P1P/3R1RK1 b - - 3 18,d6e6 d1d8 e6e8 d8e8
1kTdM,4r1k1/ppp1r1pp/3p4/3P4/5p2/5B2/P2q1PPP/2RR2K1 w - - 0 26,d1d2 e7e1 c1e1 e8e1
1kVKK,r3kbnr/ppp1pppp/6q1/8/1n1P4/2NPB3/PP1Q1PPP/2KR2NR b kq - 0 10,b4d3 d2d3 g6d3 d1d3
1kcCb,8/pp1qp2k/3p2p1/1PpNp2p/2P1P2r/P2P1P1P/3N2K1/7R b - - 3 32,e7e6 d5f6 h7g7 f6d7
1kcKy,r2q2rk/ppp2p1Q/2b2Pp1/3pb3/5R2/8/PP4PP/RNB4K b - - 0 20,h8h7 f4h4
1kh0x,r3k3/1ppq1pp1/p3p2r/3pP3/3P4/2P2Q2/PP4PP/R4RK1 w q - 0 18,f3f7 d7f7 f1f7 e8f7
1khoN,5k2/1p1r1p2/p7/5Npp/1n3P2/1B2K2P/PP1n2P1/2R5 b - - 4 39,d2b3 c1c8 d7d8 c8d8
1ki2A,6k1/p4ppp/b4q2/3P4/8/1P1P2PP/P1Q2PK1/5r2 b - - 2 26,a6d3 c2c8 f6d8 c8d8
1kiwW,1k6/pp3pp1/8/2Pn1B2/8/2P4P/PP6/1K6 w - - 1 36,b1c2 d5e3 c2d3 e3f5
1kjfz,4q1k1/5ppp/8/8/5r2/3R4/PP1K2P1/8 b - - 1 43,e8e4 d3d8 e4e8 d8e8
1krWD,1r3rk1/1b3ppp/1q2p3/1pbpP3/p4B2/P1PQP3/2B2PPP/1R3RK1 b - - 5 20,b7a6 d3h7
1l3Up,r4k2/ppp2ppp/8/8/2NP4/2PK1b2/PP5r/R3R3 b - - 0 23,f3e2 e1e2 h2e2 d3e2
1l3hN,r3r1k1/bpp2pp1/p2p3p/3P4/5p2/2P3Nq/PPB1Q2N/R3R2K b - - 0 23,h3g3 e2e8 a8e8 e1e8
1l50F,5rk1/5pp1/p1p1b2p/4B3/4n3/1P6/P1P1B1PP/3R3K w - - 1 27,e2a6 e4f2 h1g1 f2d1
1l7n6,7k/1p4bp/p1n3p1/2p2r2/P2p1p1P/3P1P2/1PP4R/4R1K1 b - - 0 33,f5h5 e1e8 g7f8 e8f8
1l8Ry,3r3k/5B1p/5p2/8/1P5n/8/Q4PPP/2Rq2K1 w - - 1 29,c1d1 d8d1
1l8mB,1r4k1/5p1p/1r2b1p1/4N3/R3N3/2n1P3/5PPP/1R4K1 w - - 4 28,e4c3 b6b1 c3b1 b8b1
1lBYK,1q2k3/p3ppb1/6p1/1B3b1p/8/1P2B3/P1PR1PPP/2KR4 b - - 3 19,b8b5 d2d8
1lCYE,4r3/pB5k/5pp1/4p1q1/P5b1/2PrR1Qp/1P3P2/5K1R w - - 0 29,e3d3 g5c1 d3d1 c1d1
1lDgz,4r2k/p4qp1/2p4p/8/1P6/2P5/6PP/5R1K w - - 0 28,f1f7 e8e1 f7f1 e1f1
1lHUJ,r3k2r/ppq2p1p/2pbp3/6Pn/6n1/2PB4/PP1BNQPP/1R3R1K w kq - 1 20,f2f7 c7f7 f1f7 e8f7
1lIuC,1q4k1/1Pr2p1p/6p1/8/p2p4/P2P1Q1P/5PP1/1R4K1 w - - 1 29,b1b4 c7c1 f3d1 c1d1
1lJMx,r1b3r1/1p1p1k2/3Pp2p/p1P1PB2/2Q2p2/P4P1P/5RPq/1R3K2 w - - 0 34,f5g4 h2h1 f1e2 h1b1
1lJVo,3n3k/1p3rp1/p1p4p/2P5/P2P1b2/3B1P2/3B2K1/4R3 b - - 2 28,f4d2 e1e8 f7f8 e8f8
1lNZx,7r/1p1k2pp/3pp3/1P2qpQ1/4N3/8/2PP2PP/2B4K w - - 2 23,e4c3 e5e1
1lOkH,2k5/1b4p1/p1q1Np1p/5P2/3p2r1/2P5/P1PR2PP/5Q1K b - - 0 40,d4c3 d2d8
1lSxr,r1bq1b1r/ppp4p/2n1k1p1/3np3/2B5/5Q2/PPPP1PPP/RNB1K2R w KQ - 2 9,c4d5 d8d5 f3d5 e6d5
1lUyW,2Q2rk1/p2R1ppp/8/8/8/6Pq/PPP2P1P/3R2K1 b - - 0 24,f8c8 d7d8 c8d8 d1d8
1lafI,2k5/pp5p/2q3P1/6Q1/2Pp1r2/8/P1r3P1/R4R1K w - - 0 30,g5f4 c6g2
1lb7a,r3k2r/p1p2ppp/2p2n2/8/2P3b1/1PBP2P1/P1Q1Nq2/2K1R3 b kq - 4 17,g4e2 e1e2 f2e2 c2e2
1ldPR,2q2rk1/2p2pp1/r6p/1p2pNb1/4P1P1/PpPP1Q2/1P3R2/R5K1 b - - 2 25,a6f6 f5e7 g8h7 e7c8 f6f3 f2f3
1lex8,2b5/2pr2kp/1pQ1p1p1/p3Pp2/4nP2/4N3/PPP3PP/3B2K1 w - - 3 26,c6e6 d7d1 e3d1 c8e6
1lgN1,3r2k1/5p2/p1p4p/6p1/2P1R1n1/6BP/P4PP1/R2r2K1 w - - 1 26,a1d1 d8d1 e4e1 d1e1
1ljw0,3r3k/p4ppp/8/3N4/3n4/3n3P/P4PP1/1R4K1 b - - 1 24,d8d5 b1b8 d5d8 b8d8
1lk73,8/p1R4p/3rk1pP/3P1pK1/4r3/8/P7/3R4 b - - 0 35,e6e5 c7e7 d6e6 e7e6
1ll7M,6k1/5p2/7p/1p1p1QP1/2pP3q/2P5/PP2rRK1/8 b - - 8 41,h4g5 f5g5 h6g5 f2e2
1llSw,8/p4qk1/2pQR1pr/1p1n3p/2BP3P/6p1/PPP3P1/1K6 w - - 0 31,c4d5 f7f1 e6e1 f1e1
1llVl,4rrk1/p1p3p1/2p5/2Pb4/3P2QR/8/PP4PP/6qK w - - 0 26,h1g1 e8e1
1lpsB,r5k1/1pp2pp1/p1n2q1p/8/8/3B1N2/bPP1QPPP/2K1R3 b - - 2 18,a2d5 e2e8 a8e8 e1e8
1lq1f,1r4k1/2p3pp/4pp2/8/3P4/p1P1P3/R4PPP/6K1 w - - 0 24,a2a3 b8b1
1lrNP,6k1/p4pp1/7p/1r6/8/2P1R3/P1P2PPP/6K1 w - - 2 22,a2a4 b5b1 e3e1 b1e1
1ltPO,2r5/1p3p1k/3p3p/1P2bPr1/3pq3/7R/2PQ1RPP/7K w - - 1 33,d2g5 e4e1 f2f1 e1f1
1lwFO,1k6/ppp2rp1/7p/4Q3/8/3r2P1/PP3PKP/8 b - - 0 33,d3f3 e5e8
1lxG4,r4qk1/p1p3p1/1p1p1pb1/3Pn3/1PP4R/2B4Q/P4P1P/6K1 b - - 6 31,f8f7 h4h8
1lyLZ,5rk1/p1r3pp/2Q5/3Np2n/4P3/5q2/PPP5/1K4R1 w - - 0 23,c6c7 f3f1 g1f1 f8f1
1m0BG,6r1/ppp2k2/5n1p/3p3P/3P1P2/8/PPP2PQ1/1K6 w - - 3 35,g2f3 g8g1 f3d1 g1d1
1m2eR,4r1k1/1Q3ppp/p7/4q3/3p4/6Pb/P4P1P/2RRr1K1 w - - 3 27,d1e1 e5e1 c1e1 e8e1
1m5zz,3rR2k/2q3pp/p2p1p2/7Q/3b4/6BP/PP3PP1/6K1 b - - 1 28,d8e8 h5e8
1m7mq,6k1/6pp/3RP3/8/8/3b2P1/5P1P/2r2BK1 b - - 1 38,d3f1 d6d8
1m9e7,rq3rk1/4nppp/1p2p3/p5N1/3P4/P2Q4/1P3KPP/3RR3 b - - 1 19,e7d5 d3h7
1mCj2,2rq1rk1/p4ppp/1p2p3/8/3N4/2Q1PP2/PP4PP/2R3K1 w - - 1 21,c3c8 d8c8 c1c8 f8c8
1mEDD,6k1/5ppp/1N2p3/8/R2P2P1/7P/1r3PK1/8 b - - 0 30,b2b6 a4a8 b6b8 a8b8
1mEDT,r1b1r1k1/1p2qpp1/p6p/3B4/2pP4/2P2n2/PP3PPP/RN1QR1K1 w - - 1 17,d5f3 e7e1 d1e1 e8e1
1mF0e,5q2/8/p3prpk/1p2Q1Np/2b5/2P3R1/PP4PP/4R1K1 w - - 12 43,g5e4 f6f1 e1f1 f8f1
1mHue,6r1/6q1/pB1pk1P1/1p3RQ1/4p3/PP5P/2P5/6K1 w - - 3 43,f5f6 g7f6 g5f6 e6f6
1mIrI,6k1/1r4p1/p3p1Bp/1p1n4/3r4/8/PP3P1P/2R1K1R1 b - - 1 28,d5f4 c1c8 d4d8 c8d8
1mJEw,r3r1k1/1p3ppp/p1n5/3p4/1P1P2q1/2PQ4/1B3KB1/RR6 b - - 0 27,e8e2 d3e2 g4e2 f2e2
1mKIu,3r1rk1/pbp3pB/1p2p2p/6q1/P2P2n1/2P5/2QN1RPP/5RK1 b - - 3 23,g8h8 f2f8 d8f8 f1f8
1mKog,5r2/2pbkp1Q/1p2p1p1/p2pR3/q2P4/2P2R2/PP3PPP/6K1 w - - 6 26,a2a3 a4d1 e5e1 d1e1
1mMVh,8/6R1/2p5/1pP5/1P3Kp1/k4bP1/8/8 w - - 0 69,g7g4 f3g4 f4g4 a3b4
1mQM5,r3n1k1/pppn2bp/3p2p1/3P4/2Pq4/2N2PNb/PP5P/R1BQ2KR w - - 5 17,d1d4 g7d4 c1e3 d4e3
1mR1a,3r2k1/p4ppp/1p3n2/3r4/6B1/P1P5/1P2RP1P/4R1K1 b - - 0 29,f6g4 e2e8 d8e8 e1e8
1mUSD,5rnk/pp5p/4p3/3pP3/P1pP1N2/2P5/1P1K4/5R2 b - - 0 36,g8h6 f4g6 h7g6 f1f8
1mXcQ,1r3rk1/1b1p1ppp/p2q4/1p4Q1/1P6/4B3/4RPPP/RN4K1 w - - 0 26,e3c5 d6d1 e2e1 d1e1
1mcFT,r2r2k1/pp3ppp/2pR4/1q2P3/2R5/3Q4/P5PP/7K b - - 7 23,b5b2 d6d8 a8d8 d3d8
1mefe,6k1/p4pp1/5b1p/6P1/8/2q5/Pr1Q4/1K1R1R2 w - - 0 32,d2b2 c3b2
1mfRc,4rbk1/1b2r3/pqn2p1p/1pNp1Q2/1P1P2p1/P4N2/1BR2PPP/2R3K1 w - - 0 26,f3h4 e7e1 c1e1 e8e1
1mgwx,8/2R1nk2/5b2/2BN4/p3rP2/1p1R3B/1P6/1K6 w - - 6 35,d5e7 e4e1 d3d1 e1d1
1mjFq,3r4/2p3kp/1PP3p1/4N3/4Kp2/5P2/5bPP/1R6 w - - 1 39,b6c7 d8d4
1mkkY,r3k2r/pbpq1p2/1p2pn2/1Q2b1Bp/4P3/5R2/PPP3PP/RN5K w kq - 4 18,b5e5 d7d1 f3f1 d1f1
1mmXT,6Qk/2R3pp/pq6/1p1n2N1/8/7P/PP3PP1/6K1 b - - 0 32,h8g8 c7c8 b6d8 c8d8
1moQo,3rnrk1/p3bpp1/3pq2p/P1p5/2n1PB2/2NQ1N1P/1P3PP1/3RR1K1 w - - 1 19,c3d5 c4b2 d3a6 b2d1
1mq8q,4r1k1/2p2pp1/2p4p/p2p4/3P3q/P1PQ1P2/1P4PP/R3rK2 w - - 0 24,a1e1 h4e1
1mriD,5k2/1p3ppp/5n2/1P1p4/2rN4/4P3/5PPP/R5K1 w - - 2 24,a1a7 c4c1
1mss7,8/pp4Q1/1k1r4/8/3r4/8/PP3PPP/5RK1 w - - 1 33,f1c1 d4d1 c1d1 d6d1
1mxKs,8/pp1Q4/4pkpp/8/8/1P2q3/P1P3PP/7K w - - 4 28,d7b7 e3c1
1mye6,2r3k1/1b3p1p/6p1/8/3N4/PP1nR1P1/5P1P/6K1 w - - 2 26,e3d3 c8c1 d3d1 c1d1
1myok,1r4k1/p4pp1/7p/q7/1r1p2P1/P2Q1P2/2PR3P/2KR4 w - - 0 29,a3b4 a5a1
1n2tj,6k1/5ppp/p7/4r3/8/2P1B1Pq/PP3P2/3R2K1 b - - 2 33,e5e3 d1d8 e3e8 d8e8
1n3gi,3rr1k1/pp3ppp/2b5/3p4/3N4/2P5/PPQN2PP/R3q2K w - - 12 22,a1e1 e8e1 d2f1 e1f1
1n4Nc,6kQ/2q2r1p/p1p3pP/1p1p2P1/P7/1KP5/8/4R3 b - - 1 36,g8h8 e1e8 f7f8 e8f8
1n6A6,r4Q1k/pp4pp/2np4/4p1q1/2P1P3/4P2b/PP4BN/R4RK1 b - - 7 21,a8f8 f1f8
1nBOy,3R4/6pk/6pp/8/3P2n1/4B3/r4PP1/6K1 w - - 0 39,d4d5 a2a1 e3c1 a1c1
1nDWj,8/pk6/1pp5/3p1R2/r4p1P/6p1/1P2n1P1/4R2K w - - 0 42,e1e2 a4a1 e2e1 a1e1
1nEnG,8/6pp/ppp1k3/4Pp2/N2P1P2/nP1K3P/8/8 b - - 1 32,b6b5 a4c5 e6e7 c5a6
1nIpz,4r3/pppkn3/8/3p2R1/3P4/8/PPP2P1b/R3K3 w Q - 1 21,e1c1 h2f4 c1b1 f4g5
1nJjv,r4rk1/p2q1ppp/2pp1b2/1p2P3/3P2b1/2PQ4/P1B2PPP/RN2R1K1 b - - 0 16,d6e5 d3h7
1nL57,rn4Qk/1p3p1p/p1q1pP2/2p5/2P5/P1N5/1Pn2PPP/R2R2K1 b - - 0 21,h8g8 d1d8 c6e8 d8e8
1nPKx,4r3/1r6/pN1b4/P1p2p1p/3p2kP/1P1P2P1/5RK1/5R2 b - - 1 39,f5f4 f2f4 d6f4 f1f4
1nPnS,8/6R1/4p3/1P3k2/6p1/1Pr3K1/P7/8 w - - 3 37,g3h4 c3h3
1nPyg,r2r2k1/3q2p1/pp2pQ1p/8/P1P5/6R1/1P3PPP/R5K1 w - - 1 23,f6h6 d7d1 a1d1 d8d1
1nUvE,3k1r2/2rb2QR/p2bpP2/1p6/8/Pn6/1P4PP/3B3K w - - 1 33,d1b3 c7c1 b3d1 c1d1
1nVBI,4k2r/p2n1ppp/2R1p3/q5B1/p2PP3/2R2N2/1b2KPPP/8 b k - 0 21,b2c3 c6c8 a5d8 c8d8
1nYw0,7k/7p/R3N1p1/1K6/7r/8/P7/2b5 b - - 9 41,h4e4 a6a8
