37b1B,8/1pr3pk/4q3/p7/P1rPp1p1/1QP1R1PP/7K/2R5 w - - 0 32,h3h4 e6h6 e3e2 h6c1
37bfV,r3k1nr/pb1p1pbp/1pqPp1p1/2p1P1B1/8/2NQ1N2/PPP2PPP/R4RK1 w kq - 1 12,c3b5 c5c4 d3e2 c6b5
37bjR,r6r/ppp2kpp/2p1Rn2/2b5/3q4/3P4/PPP1QPPP/RNB3K1 w - - 3 12,b1c3 d4f2 e2f2 c5f2 g1f2 f7e6
37c3x,r1b3k1/1p3ppp/pb3n2/3p4/q2N4/P2BQ3/1P3PPP/2R1R1K1 w - - 4 22,d3b5 a4b5 d4b5 b6e3 e1e3 a6b5
37dXH,r3qrk1/ppbn2pp/2pp1pb1/8/1PPQPP2/P5N1/1B2B1PP/R2R2K1 w - - 1 21,e2g4 c7b6 c4c5 d7c5
37eef,r1b2r1k/1p3N1B/p3pP1p/8/1b3P2/8/P1Q3PP/7K b - - 0 25,f8f7 c2g6 f7h7 g6e8 b4f8 e8f8
37fEC,7R/3P4/5Bk1/1p1n2Pp/8/4qPKP/8/8 w - - 1 49,d7d8q e3g1 g3h4 g1e1
37gSS,6Q1/2n5/1p3ppk/2b1p3/4P3/6P1/B4PK1/3q4 b - - 6 40,d1d7 a2f7 d7f7 g8f7
37hCv,r4r1k/pp2q1pp/2b5/4B3/3P2Q1/P1P1P2P/5P1K/2R2R2 w - - 1 25,f1g1 f8f2 h2g3 a8f8 e5g7 e7g7
37j2b,r2q3r/1Q1nkpbp/p2pBN2/4p1P1/8/4P3/PPP4P/R3K2R b KQ - 0 17,g7f6 e6d7 d8d7 g5f6
37jQw,r4rk1/2q3bp/pp4p1/2nb1p2/4p2B/1NP5/PPB1QPPP/3RR1K1 b - - 3 22,c7f7 b3c5 d5c4 e2c4 f7c4 c2b3 c4b3 c5b3
37lsz,4r1k1/1Qp2p2/8/1P2rq1p/4n3/P4NP1/5P1P/3RR1K1 w - - 1 36,e1e4 f5f3 e4e5 f3d1 g1g2 e8e5
37mCt,5rk1/Q1p2ppp/8/3P4/5b2/5q1P/Pr4NP/4R1RK w - - 0 23,e1f1 b2g2 g1g2 f3f1
37p1f,r4rk1/pp1qbp2/3p2bp/2pP1R2/6Qp/3P4/PPP3PP/5RNK b - - 7 20,g8h7 f5f7 f8f7 f1f7 g6f7 g4d7
37qbl,3q4/1br2Qbk/1p4p1/p2p2Np/3P3P/6P1/PP4P1/R5K1 b - - 5 34,h7h6 f7f4 d8e7 g5e6
37r0E,5rk1/5p1p/1rp1b1p1/q3P3/p6P/P3Q3/1PB2PP1/1K1R3R w - - 3 26,b1a1 f8b8 e3c3 b6b2 c3b2 b8b2
37r5D,1kb4r/R3R1p1/1p6/2p3Kp/2N5/5r1P/PP3P1P/8 b - - 0 35,f3f2 c4b6 f2f5 g5h4
37saP,1r1r3k/2q3p1/5pRp/3ppP1P/1pBnP3/1P6/P2Q1P2/1K1R4 w - - 0 29,d1g1 d5c4 g6g7 c7g7 g1g7 h8g7
37tHp,1k1n4/pp6/2pqNR2/3p3p/2PP4/1B3Qr1/PP6/4R1K1 w - - 0 24,f3g3 d6g3 g1f1 g3h3 f1e2 d8e6
37tIH,8/8/1kp5/p2p1p1p/PPpP1P1P/2P5/K7/8 b - - 5 51,b6a6 b4a5 a6a5 a2a3 a5a6 a3b4 a6b6 a4a5
37u3n,1r1q1rk1/1bp1bppp/p1p5/4P3/2P2B2/1PNn1B2/P5PP/R2Q1RK1 w - - 1 16,f4g3 d8d4 g1h1 d4c3
37uTH,r1b2rk1/2q4p/p3p1pQ/1p1pnp2/3N4/2P4P/PPB2PP1/4RRK1 b - - 1 20,c8d7 h6f4 e5f3 f4f3
37uey,r5k1/p4N2/2p2Pp1/1p2n3/4P3/1P2R1QP/1Pq2K2/8 w - - 0 33,e3e2 c2c5 f2g2 g8f7
37w6Z,2kr3r/2p2p2/1p1b4/2p1pqpp/QPP1N3/P2P2P1/5P1P/R4RK1 b - - 1 20,h5h4 e4d6 d8d6 a4a8 c8d7 a8h8
381MS,1r4k1/5p2/2p2Pp1/p2pr1P1/4bR2/1PP3R1/P3B2K/8 b - - 1 38,e5f5 f4h4 f5f2 h2g1 f2g2 g3g2
381oH,1r6/4kp2/2Np3p/4p1bq/p1B1PP1P/P1PKQ3/1r6/7R b - - 1 33,e7d7 c6b8 d7c8 f4g5
383J4,r1bq1rk1/pp3p1p/1nn1p1pQ/3pP1P1/8/1B3N2/PPP2P1P/RN2K2R w KQ - 2 14,h2h4 c6e7 f3d4 g8h8 h4h5 e7g8 h6f8 d8f8
3840o,r1b4q/k1p1n3/p5p1/2NBPpR1/3P4/4PQ1r/PP6/2KR4 w - - 1 32,d5a8 h3f3 a8f3 h8h3
3850I,3r1rk1/2p3p1/ppQ1p1q1/7p/2P4n/P1P1B2P/5PP1/1R3RK1 w - - 3 33,b1d1 d8d5 c6e6 g6e6
387SM,7R/1p3r2/p1p3k1/5p1p/PPP2K2/5P2/8/8 b - - 3 41,f7h7 h8h7 g6h7 f4f5
38Ape,1R6/p4pkp/2p3pr/P2p1q2/3P4/2B1P1Pr/5PQ1/5RK1 w - - 2 30,f1b1 f5h5 g1f1 h3h1 g2h1 h5h1
38D9w,6k1/5p2/5qp1/p6K/1pQ3P1/1N6/P7/7R w - - 0 47,h5h6 g6g5 h6h5 f6g6
38DjO,8/8/6k1/5p1p/R6P/4KPP1/6r1/8 b - - 9 57,g2g3 e3f2 g3h3 f2g2 h3h4 a4h4
38EZV,5k2/1r6/4P2p/p2p2pP/P1pK2P1/1p6/1P2R3/8 w - - 3 66,d4d5 c4c3 e2f2 f8e8
38Ear,rn3r1k/1p3ppb/p1p1P2p/3nN1q1/3P2P1/2PB1Q1P/PP6/4R1K1 b - - 0 22,d5f4 e5f7 f8f7 e6f7 b8d7 e1e8
38F8F,8/4Pk2/p4p2/2BK1P2/P6p/6b1/8/8 w - - 0 49,d5c6 f7e8 c6d5 h4h3
38GIQ,r3r1k1/2p1bpp1/p3p2p/4P3/P3Q3/8/2Bq1PPP/R3R1K1 b - - 0 21,e7c5 e4h7 g8f8 e1d1 d2f2 g1h1 c5d4 d1f1 f2c2 h7c2
38GaG,7k/2p5/4Q2p/3pb1q1/8/1PP2pN1/2r4P/3R2K1 w - - 0 28,e6d5 g5e3 g1h1 c2h2 h1h2 e3f2 h2h3 f2g3
38IX2,6rk/1R1p1pp1/7p/7N/1p1pP3/8/Pq3PPP/5QK1 w - - 0 29,b7d7 g8c8 g2g3 c8c1 f1c1 b2c1
38IY6,3r2k1/pR3pbp/2p3p1/5b1q/4r3/5N2/P2B1PPP/2Q1R1K1 b - - 5 24,e4a4 c1c6 a4e4 e1e4 f5e4 c6e4
38KbS,r1b2Q2/2p3pk/1p3N1p/5p2/8/3n1qPP/PP3p1K/3R1R2 b - - 5 27,h7g6 f6e8 f5f4 f8g7
38Mcr,8/8/5R2/4P1pk/5p2/5P1K/3r4/8 w - - 2 78,f6f5 d2f2 e5e6 f2f3
38Muq,6k1/p4pp1/2q4p/8/1nn1N3/4P1B1/P1Q2PPP/6K1 w - - 1 30,c2b1 c4a3 b1d1 c6e4 d1d8 g8h7
38Ncp,8/p4n2/1p4k1/P2p2p1/1P1Pp1P1/7P/3NK3/8 b - - 0 39,b6b5 d2b1 g6f6 b1c3 f6e6 c3b5
38OfB,6k1/2p5/p1qrpQpr/5p2/8/PB6/1PP5/1K2R3 b - - 10 36,c6d7 e1e6 d6e6 b3e6 d7e6 f6e6
38Q5i,3r1r2/p4pk1/6bp/3Np3/4P3/b4P1N/1q4PP/R2QKB1R w KQ - 3 21,f1e2 d8d5 e4d5 g6c2
38Qrp,8/7p/4P3/3B4/1k1K4/pb5P/5P2/8 w - - 1 62,e6e7 a3a2 d5b3 a2a1q
38R2X,2R1qr1k/Q3Npbp/6p1/4n3/8/4B2P/P3r1P1/5RK1 b - - 4 23,e8b5 a7a8 e5d7 c8f8 d7f8 f1f7 e2e1 g1h2
38RDS,2R5/3n1q1k/p3r1pp/8/3Q4/8/P4PPP/2R3K1 w - - 4 29,d4d7 f7d7 c8c7 e6e1 c1e1 d7c7
38REr,1r3r2/4k1p1/p5Np/n4p2/BP1R3P/2p5/5PP1/1K6 b - - 3 29,e7f6 g6f8 b8f8 b4a5
38S9B,4r1k1/rb2qpbp/1N4p1/1PN5/4n3/3B2PP/P1Q5/2K1R2R b - - 0 25,e7c5 c2c5 e4c5 e1e8 g7f8 h1d1
38SvI,8/p7/1p1b2k1/1b1p2p1/3Pp1p1/1P1qP1N1/P1N3PP/2Q3K1 b - - 13 39,a7a5 c2e1 d6a3 e1d3 a3c1 d3c1
38Szr,1r1kr3/2p3Qb/p2p3p/8/2pPP1Pq/P1P4P/1P6/2K2R1R w - - 0 27,g7h7 h4g5 c1c2 g5e3
38TRi,r1b1r1k1/pp1n3p/2p3NB/3p4/1P3K2/P3P1RQ/6PP/3qq3 b - - 1 26,d7f6 g6e7 g8f7 g3g7 f7f8 g7h7
38XLf,b5rk/4Q2p/5ppP/3p4/6P1/5P2/Pqr1R1K1/4R3 b - - 7 36,c2e2 e1e2 b2c3 e7f7
38Xqy,5rk1/1brn1pbp/pq1pp1p1/1p6/3PPN2/1P2NPPQ/PB5R/4R1K1 b - - 3 25,f8c8 h3h7 g8f8 d4d5
38Zw3,8/8/8/pP4p1/1k2p1Pp/1P2P2P/1K6/8 b - - 0 38,b4b5 b2a3 b5b6 a3a4
38bIn,2r1r1kb/1p3p1p/B1R3pB/3Np3/4n3/8/PP3PPP/3R2K1 b - - 0 22,c8c6 d5e7 e8e7 d1d8 e7e8 d8e8
38bU5,r2q1rk1/1b1nbpp1/p3pn1p/1ppP4/7B/P1NP1N2/BPPQ1PPP/R3R1K1 b - - 0 13,f6d5 a2d5 e7h4 d5b7
38ft0,5Q2/1pr2ppk/p3p2p/3pP3/1P1b3N/r6P/6P1/5R1K w - - 0 41,f1f7 c7c1 f7f1 c1f1 f8f1 a3a1 f1a1 d4a1
38l10,5Q2/2r3Rp/6p1/p4p1k/8/P3rP2/1Pq4P/K5R1 b - - 1 33,e3e2 f8f6 e2e1 g1e1
38lgH,6rk/1p2pp2/p2p1q2/3Pn2p/8/1P2Q2P/P3PPB1/6RK w - - 2 28,g2e4 e5g4 g1g4 h5g4
38p7V,5rk1/pbq3pp/2p1Pr1n/2p1N1b1/1P1p1NP1/3P2Q1/P1PB1P2/R3R1K1 w - - 1 23,e5f3 g5f4 d2f4 c7f4
38pL1,1b6/1P4p1/2K3pp/k7/5P2/4P1P1/8/8 b - - 0 53,a5b4 e3e4 g6g5 e4e5 g5f4 g3f4 h6h5 e5e6 h5h4 e6e7
38qbN,4Rrk1/1p4bp/1q4p1/3p4/6P1/P1r5/P5P1/1B2RQ1K b - - 5 34,c3e3 e1e3 b6e3 f1f8 g7f8 e8e3
38qy6,8/8/kp1p2pp/3P1p2/KP3P1P/6P1/8/8 w - - 2 45,a4a3 a6b5 a3b3 h6h5 b3a3 b5c4 a3a4 c4d5 a4b5 d5e4 b5b6 d6d5 b6c6 d5d4
38rHP,6k1/p7/b5p1/Pp1P4/1P2PRp1/2rn2R1/7K/8 b - - 0 46,d3f4 g3c3 g4g3 c3g3
38rbf,3r1kr1/pp3p1p/2n4p/2p2b1q/2Bp1Q1N/7P/PPP2PP1/3R2RK b - - 15 20,f5c2 g2g4 c2e4 f2f3
38rlZ,8/4B3/8/1K1k4/4ppp1/1P6/5P1P/8 w - - 0 38,e7g5 e4e3 f2e3 g4g3 h2g3 f4f3
38wMk,8/8/ppk2p2/5P1p/1PK4P/P7/8/8 b - - 2 44,a6a5 b4a5 b6a5 a3a4
38xDF,7R/pp4B1/2n3kP/8/3p4/4p3/P1b3P1/6K1 w - - 4 35,h8f8 d4d3 f8f6 g6h7
38xn3,1Q6/2Q2pbk/4b1p1/4p2p/4P2P/6N1/2p2PP1/1q2nRK1 w - - 1 43,c7d8 b1b8 d8b8 c2c1q
38xwf,6k1/pp2Bp1p/1b3Qp1/8/P1qr4/7P/2P2PP1/4R1K1 b - - 1 28,d4d2 f6h8 g8h8 e7f6 h8g8 e1e8
38zGl,8/8/1p3n2/p1pPN1K1/P1Pk4/1P6/4p3/8 w - - 0 74,g5f6 d4e4 d5d6 e2e1q
38zZL,r7/5p1p/2r1pkp1/1pBnR3/1P1P2PP/8/5P2/4R1K1 b - - 0 37,a8a4 c5f8 g6g5 e5g5
38zgi,2kr1b1r/1Rp1pppp/Q4n2/8/3n4/P1q5/3BBPPP/4K2R b K - 1 15,d4c2 e1f1 c3a3 b7c7 c8c7 d2a5 a3a5 a6a5
38zul,8/p4p1k/6p1/P7/1P1rp1P1/3B1Q1p/q6P/3R2K1 w - - 0 35,f3f2 a2d5 d1f1 e4d3 f2f7 d5f7
390jb,2k4r/1pp2ppp/p1nrp3/7q/3P2n1/2N2N2/PPP1BPP1/R2Q1RK1 w - - 0 14,d4d5 c6e5 f1e1 e6d5
391NT,5r2/4pP1k/p2rP1pp/3PQ3/P4R2/3q3P/6P1/5R1K w - - 9 37,f4h4 d3f1 h1h2 f1f5 e5f5 g6f5
3924S,2k3r1/Qpp3r1/p4q2/PP1Pp2p/2P5/5N1n/7P/R4R1K w - - 2 37,b5a6 f6a6 a7a6 b7a6
395WJ,2R2r1k/4q2p/p5p1/1p1b4/4n3/7P/P1Q2PP1/4R1K1 w - - 14 33,e1e4 d5e4 c8f8 h8g7 c2c8 e7f8
395r5,r5k1/ppp3pp/4b2r/3p1pq1/1P1P2Nn/2P2P2/P3Bb2/R1BQ1N1K b - - 7 21,h4f3 g4h6 g7h6 c1g5
396Qz,8/8/8/7P/p3p3/3pK1p1/2k3P1/2B5 w - - 3 59,c1d2 a4a3 h5h6 a3a2 d2c3 d3d2 c3d2 a2a1q
397yU,2r4k/6p1/6Pp/3B1b1P/1p1P4/4Pp2/1P6/1K4R1 w - - 0 44,e3e4 f5h3 g1c1 c8c1 b1c1 f3f2
398d0,rn2kb1r/pp2qppp/3pB3/2p1n2Q/8/8/PPPP1PPP/RNB1K2R w KQkq - 1 9,e6d5 e5d3 e1d1 d3f2
399Zl,4r1k1/p4pp1/5q1p/2R5/4P3/1Q4P1/Pb1r1PBP/4R1K1 w - - 1 24,c5f5 f6f5 e4f5 e8e1 g2f1 b2d4 b3b8 g8h7
399n5,8/2P5/P2R4/1K4k1/7p/8/1P4p1/5r2 b - - 0 57,g2g1q d6d5 g5h6 c7c8q
399z8,6k1/5p2/6p1/4p3/3pP3/3P4/4K1R1/r1r1B1R1 w - - 8 40,e2d2 c1e1 g1e1 a1a2
39CBU,2B4k/1pr3p1/6b1/8/3bRq2/3Q1P2/Pp4PP/1K1R4 w - - 3 31,d3d4 f4c1 d1c1 b2c1q
39CNF,r4rk1/1b4p1/p3p2p/3pPp1Q/1n3P2/pP1P2RR/3NK1PP/B1q5 b - - 7 26,b4c2 g3g7 g8g7 h3g3 g7h7 h5g6 h7h8 g6h6
39GDL,8/5R2/1p4P1/1Pp3P1/8/r7/1pK3k1/8 b - - 0 62,a3b3 c2b1 c5c4 g6g7 c4c3 f7c7 b3a3 c7c3
39L9C,6k1/R4pp1/2p1p3/4P2p/2B1PB2/4PK2/Pr1r2PP/8 w - - 1 26,g2g4 h5h4 g4g5 d2g2 f4g3 h4g3
39LyZ,r3r1k1/p5pp/3p4/1pq1PpQ1/2p2P2/5R2/PPn1B1PP/3R3K b - - 1 24,d6e5 d1d7 c5f8 f3g3
39Owa,r3r1k1/p2q1ppp/1pp5/8/4Pn2/B1pB1P2/PQ4PP/R2R2K1 w - - 0 20,b2b3 d7d4 g1h1 f4d3 d1d3 d4d3
39QdQ,4kb1r/p4ppp/2n1p3/1Q1pP3/4q3/4B3/PPrNKPPP/2R4R b k - 2 17,a7a6 b5c6 c2c6 d2e4
39Qee,3r1Bk1/2R4p/p3p1p1/1p2PpQ1/3q4/3B1b2/P4P1P/6K1 b - - 0 32,d8f8 g5e7 d4g4 g1f1 g4h3 f1e1 h3h6 e7e6
39RR3,1r3rk1/p4pbp/1q4p1/2pQ4/4N1P1/1P5P/P1P2P2/1K1R3R w - - 3 21,e4c5 b6f6 d5d4 f6d4 d1d4 g7d4
39TMa,r1n1k3/1pp1bpp1/p2p1n1r/P3p3/3PP2p/1PP4q/2BNQP1N/R1B1R1K1 w q - 2 19,f2f3 h6g6 g1h1 f6h5
39TvU,r7/ppqbR1rB/2pn1k1p/3p4/3P1Pp1/P1P3P1/2Q4P/4R2K b - - 11 28,d7f5 c2f5 d6f5 e1e6
39UUF,r1r2k2/p3Rppp/4p3/2npPN2/2p2P2/6PP/q3P1B1/3Q1RK1 b - - 0 21,e6f5 d1d5 f8e7 d5d6 e7e8 g2c6 c8c6 d6c6 c5d7 c6a8
39ZJE,2r3k1/7p/p2p2p1/1p1q4/1P6/P3Q3/2p2PP1/4R1K1 b - - 1 34,d5d1 e3b3 g8f8 e1d1 c8c3 b3d5 c2d1r d5d1
39bsm,r3n1k1/6qp/3p2p1/pppP2Q1/4N2P/8/P5P1/5R1K b - - 0 30,a8a7 g5d8 g7e7 e4f6
39di9,3qk3/pp3pp1/1nr1p1p1/3p2P1/3Pr3/2P3BP/P1PQ1P2/R4K1R w - - 1 19,f2f3 b6c4 d2f2 e4e3 g3f4 e3c3
39edV,7r/1k3ppp/1p2pn2/2b1q3/Q7/8/PP3PPP/2R3K1 b - - 1 23,b6b5 a4b5 b7a7 b5a5
39fI3,8/7k/p3N2p/P7/6n1/6P1/1Pr2PKP/3R4 w - - 5 48,e6f4 g4e3 g2f3 e3d1
39h9w,2kr3r/ppp3p1/3pR1Pp/3Pbq1P/2Pp1p2/3P1Q1R/PP3P2/2K3N1 w - - 8 20,e6e7 f5g5 e7e6 g5g1
39hI1,r6k/ppp3pp/5r2/4nb2/3q4/1B6/PP1NQPPP/R4RK1 w - - 0 17,d2f3 e5f3 e2f3 f5d3 f3d5 d4d5 b3d5 d3f1
39j33,r3k2r/pbpnqpp1/1p2p2p/3pP1NQ/3P4/B1bB4/P1P2PPP/1R3RK1 b kq - 3 13,c7c5 g5f7 e7f7 d3g6 e8g8 g6f7
39j6p,r3kb1r/pp2pppp/1qp5/3B4/1P1n2b1/P1N2N2/2PP1P2/R1BQK2R w KQkq - 0 13,h1h4 c6d5 h4g4 b6e6
39jGd,4r2k/1p3r1p/p3N1p1/3B1N2/8/6P1/PP5P/5R1K w - - 0 30,f5h6 f7f1 h1g2 f1f6
39lHz,4Q3/1R6/pP3r2/2Pp4/P2kpn2/8/5qPP/6RK w - - 1 41,e8g8 f2g1 h1g1 f4e2 g1h1 f6f1
39nlK,8/R5kp/3p2p1/2pP1p2/2Pb1Q2/3r2PP/P2q1PK1/8 b - - 1 29,g7f6 f4h4 d2g5 a7f7 f6f7 h4g5
39sKG,r3kbb1/pp1n2p1/1qpN4/3n1PP1/3P1B1P/2P2N1B/PP6/1K2R2R b - - 1 29,e8d8 e1e8 d8c7 d6b5
39tvH,1k1r3r/1p1q1ppp/8/QNbPp3/4P3/5N2/PP3nPP/R3K2R w KQ - 0 18,h1f1 c5b4 a5b4 f2d3 e1e2 d3b4
39uR0,5k2/4Rpp1/7p/3r4/4P3/6P1/6K1/8 w - - 0 42,e7f7 f8f7 e4d5 f7f6 g2f3 f6e5 d5d6 e5d6
39vER,5k2/4np2/1p2p1p1/1P1pP1P1/2qN1PK1/2r5/3Q4/R7 b - - 7 38,c3d3 a1a8 f8g7 d2h2 d3g3 g4g3
39yzK,r1b1k2r/5pp1/p3p2p/q1pnP3/1b1B2PP/2NB1P2/PPPQ4/R4RK1 w kq - 0 16,a2a3 c5d4 a3b4 d4c3
39zJ5,r1bq1rk1/pp4bp/2n1p1p1/3n2P1/2BN4/2N1B3/PPP2P2/R2QK2R w KQ - 0 15,d4e6 g7c3 b2c3 c8e6
39zPg,2r1kb1r/pp2pppp/1qn2n2/3pNb2/3P1B2/2P5/PP1N1PPP/R1Q1KB1R b KQk - 0 9,c6d4 f4e3 d4c2 c1c2 b6e3 f2e3 f5c2 f1b5
39zdP,r4rk1/1pp2pb1/6p1/2pPpN1P/p3P3/P7/1PPKn3/6RR b - - 0 24,e2g1 f5e7 g8h8 h5g6 g7h6 h1h6 h8g7 e7f5 g7f6 g6g7
3A0si,8/p7/8/1P6/P3kp2/6p1/3K1P2/8 w - - 0 49,d2e2 f4f3 e2f1 g3g2
3A25A,r2qk2r/pb1pnppp/1p2p3/8/3PN1Q1/B2P4/PP3PPP/R3K2R b KQkq - 0 16,e7f5 g4f5 e6f5 e4d6 e8e7 d6b7
3A2OW,2r3k1/pp2bpp1/1q2pn1p/3pN3/b2P3B/Pn1BP3/1P2QPPP/1N3RK1 w - - 0 19,b1d2 b3c1 f1c1 c8c1
3A3xJ,2r3k1/1b1Q1pp1/p1p1p2p/8/4B3/8/PqP2PPP/3R2K1 b - - 1 21,b2b4 d7c8 b7c8 d1d8 b4f8 e4h7 g8h7 d8f8
3A47O,r4rk1/1b1Nqppp/p3pn2/1pb3B1/8/P2B4/1pP1QPPP/3R1RK1 b - - 1 16,b2b1q d7f6 g7f6 e2h5 f6f5 g5e7
3A4UP,2k2r2/2p5/p3p2Q/Pp1p2p1/3P1r2/2q5/4RPPP/4R1K1 b - - 0 28,f4f2 h6e6 c8b7 e2f2
3A4dt,8/8/8/1k1Pp1pp/1p2Pp2/5P1P/1K3P2/8 b - - 3 45,b5c5 b2b3 c5b5 d5d6 b5c6 b3b4 c6d6 b4b5
3A5gR,r5k1/1p5p/p2p1np1/3P1b2/2P1N3/1P1R2P1/P5BP/6K1 w - - 1 28,d3e3 f5e4 g2e4 a8e8
3A7gH,1rr2n1k/p4p2/q3P2P/2p3NN/1p2Q3/2b1P2R/P2R1PP1/4K3 b - - 2 25,c3d2 e1d2 c8d8 d2e1 d8d1 e1d1 a6f1 d1c2
3A8o4,4r1k1/3q1pp1/2pP3p/8/p3rP2/P1R3P1/3Q3P/2R3K1 w - - 0 36,c3c6 e4e2 d2d5 d7h3
3A9LB,r5k1/1ppr1p1p/4nQpP/q7/2PP4/pP2B3/2K2R2/R7 b - - 2 28,a8a6 d4d5 e6d4 f6d4
3ADFF,r5k1/5p1p/p1N3p1/3R4/5Q2/4q2P/r4bP1/5R1K w - - 2 34,f1f2 e3f2 f4f2 a2f2
3AEhL,2r3k1/6p1/1b1p3p/p2Ppr2/1p6/1P1N1N2/P5PP/1R3R1K w - - 0 30,d3f2 b6f2 f1f2 e5e4
3AFSy,8/7p/p1p1k3/P1P1p1p1/4K3/5PPP/8/8 b - - 0 40,h7h5 h3h4 g5h4 g3h4 e6f6 f3f4 e5f4 e4f4
3AFZ0,8/6k1/R6p/3pP3/p2P2K1/6P1/r7/8 b - - 3 44,a4a3 g4f5 a2f2 f5e6
3AGSO,1r2k3/4b3/pq1p3r/1ppP2Q1/4R3/P2P1b1P/1PP4K/R4N2 b - - 2 27,h6h3 h2h3 f3e4 g5g8 e8d7 g8e6
3AGWA,2r1k2r/3b1ppp/Q1nPp1n1/1p1p4/3P4/3BBN2/1q3PPP/R4RK1 b k - 0 17,c6b4 a6c8 d7c8 d3b5
3AI1R,7r/4b1k1/6pp/1b1BP3/2p5/1pP3P1/qP1Q2KP/5R2 b - - 0 28,h8f8 f1f8 e7f8 d2f2 a2b2 f2b2
3AIGg,r4rk1/pp2npp1/1q1Nb2p/2ppQ2B/8/3P1N2/PPn3PP/2R2RK1 b - - 1 18,c2d4 f3d4 c5d4 h5f7 e6f7 e5e7
3AJFV,5r2/1p1bp1kp/3pp1p1/q7/4P3/P3QP2/2r3PP/1R1N1R1K w - - 0 23,b1b7 a5a6 f1f2 c2f2
3AKN4,8/ppb4k/5p1p/5P2/2pP2r1/P1Pb4/1P4B1/4RNK1 b - - 4 37,d3f5 f1e3 h7g6 e3g4
3ALR2,4n3/p4k1p/q1Np2p1/3Pp1P1/1P2Pp2/2N1nP2/2Q3PK/8 w - - 5 42,c2a4 a6f1 a4a7 f7g8 a7a2 f1e1
3AOE2,6rk/1R1b2rp/p3p3/3p1n1Q/5P2/3B1K2/P6P/8 w - - 3 33,b7a7 d7e8 h5h3 g7a7 d3f5 e6f5
3AOpJ,r1b1k2r/pp1n1ppp/4p3/q2P2B1/1b6/1Pn1P3/P1QN1PPP/2R1KB1R b Kkq - 1 12,c3e4 c2c8 a5d8 g5d8 a8c8 c1c8
3AP7w,r2q2r1/ppp2p1k/1bnp2bB/6N1/NP2P3/P2P3P/2PQB1K1/5R2 b - - 2 21,h7h6 g5f7 h6h7 d2h6
3AQ0m,1rb3k1/p1pnrppp/1pB5/3NP3/8/7P/PPP3P1/4RRK1 b - - 6 20,e7e5 d5e7 g8f8 e7c8 b8c8 c6d7
3AQQI,8/1k5p/1n4p1/2p2p2/2P2P1P/3KN1P1/8/8 w - - 2 63,e3d5 b6d5 c4d5 b7c7 h4h5 g6h5
3ARQE,1r1qr1k1/5pbp/1p1p1np1/1Nn5/2P1P3/6P1/1BQNPPBP/R5K1 b - - 0 19,c5e4 d2e4 f6e4 b2g7
3ARce,2rr2k1/2q2ppp/p3pn2/1pb5/7Q/4BN2/PP3PPP/2R2RK1 b - - 11 20,c7b6 c1c5 c8c5 b2b4
3AS8a,r4rk1/5p2/1q2p1pp/p1p1P3/3P3Q/4P3/PPB3PP/5RK1 b - - 1 22,g8h7 c2g6 f7g6 h4e7 h7h8 f1f8 a8f8 e7f8
3AUha,1r1q2k1/pbpn3p/1p2p1p1/4N3/3P4/1QPBn3/PP1N2PP/R4rK1 w - - 0 19,a1f1 b7d5
3AXUm,r3r3/5pkp/6p1/1p2R3/1p1Q4/3P2P1/q6P/4R1K1 b - - 0 27,a8d8 e5d5 f7f6 d5d7 a2f7 d7f7
3AYDD,r2qn1k1/1ppbb1pQ/p3p3/3pP1P1/5r2/2P1P3/PP3PP1/R3K2R b KQ - 1 16,g8f8 h7h8 f8f7 g5g6 f7g6 h8h5
3AYU2,5rk1/3b2pp/p5q1/1pbp4/2pNn3/P1P1PB1P/1PQ2PP1/3R1R1K b - - 6 27,c5d4 f3e4 d5e4 d1d4
3AZ2l,3b2k1/5ppp/1pp5/p1p5/P1b1P1B1/2P4P/1P3PP1/2N3K1 w - - 2 25,g4d7 d8g5 b2b3 c4a6
3AaSw,8/4kp1p/p1p3p1/6P1/1PP5/3K3P/P4B2/b7 b - - 0 31,e7d6 f2d4 a1d4 d3d4 f7f6 g5f6
3AaT5,2r3k1/p4pb1/1p1B3p/1q2P3/1P1p4/P1rR4/4Q1PP/3R2K1 b - - 0 26,c3a3 e2g4 c8c3 d3d4
3Acov,1Q3bkr/5p2/1p4p1/3BPp1q/5P2/6P1/5B2/5RK1 w - - 3 35,g1g2 h5h3 g2f3 h3f1
3AfDy,2q3k1/3n1pb1/1r1B3p/p1p2Qp1/P7/2P3NP/1P3PP1/4R1K1 w - - 0 27,d6c5 b6f6 f5d3 d7c5
3AfUm,5k2/4r3/5p2/4pP2/7R/2r3Pp/7P/R5K1 b - - 2 47,c3f3 a1a8 f8g7 a8h8
3Afh6,2r1kb1r/1p3ppp/p3p3/3pPn2/R2P4/1q3N2/1PN2PPP/2BQ1RK1 w k - 1 15,a4b4 f8b4 c2b4 b3b4
3Ag7I,3r2k1/p4p1p/2p1b1p1/1p3P2/4P1n1/6R1/PBBr2PP/2R3K1 w - - 1 24,f5e6 d2c2 g3g4 c2b2
3AgXw,5rk1/p1q2p2/1p3P1p/2pbPRp1/6P1/8/PPP2Q2/3N2K1 b - - 1 26,d5e4 f2h2 g8h7 f5g5
3Agk2,r1b2rk1/ppp2pp1/2n4p/3NpNq1/4P3/P2P3P/1PP3P1/R2Q1RK1 b - - 6 16,g7g6 h3h4 g5d8 d5f6
