00KVF,4r1k1/p4ppp/bqp2n2/2Qp4/3P4/8/PP3PPP/RNB1N1K1 w - - 1 16,c5c3 b6b5 e1d3 b5d3
00LZf,r1b1kb1r/pppp1ppp/2n1p3/3nN3/3P2q1/4B3/PPP1BPPP/RN1Q1RK1 b kq - 9 8,d5e3 f2e3 g4g5 e5f7 g5e3 g1h1
00M7w,r1b1k2r/ppp2ppp/2n5/2bBp3/2Pq4/3P1QP1/P2B1P1P/1R2K1NR b Kkq - 2 12,f7f6 g1e2 d4f2 f3f2 c5f2 e1f2
00P81,6k1/5p2/4p2p/3pPP2/1R5P/7r/2B5/2b2K2 b - - 0 46,h3c3 b4b8 g8h7 f5e6 c3c2 e6e7
00R8C,r4q1k/2bn2p1/2p3pp/1pP5/1P1B2P1/1Q1P1r1P/5PB1/4RRK1 w - - 0 27,g2f3 f8f4 d4g7 h8h7 e1e5 d7e5 g7e5 c7e5 f1e1 f4f3
00TuA,8/6p1/8/pp2k1p1/2p2p2/2P1KPPP/PP6/8 w - - 0 37,e3f2 f4g3 f2g3 e5f5
00UQj,6r1/pp1qbpk1/8/2pPp1r1/2P1Pp2/P1N2Qp1/3B2K1/R6R w - - 0 31,h1h3 d7h3 g2h3 g3g2
00Wfh,r2q2k1/1p2b1p1/p1np1r1p/2BR4/4p3/7P/PP1Q1PPN/3R2K1 b - - 1 19,d8a5 d2a5 c6a5 c5d4
00Xop,r2q1rk1/2p2nbp/1B1p2p1/4p1N1/4P1P1/1bN4P/PP1Q1P2/2KR3R w - - 0 18,b6c7 d8c7 a2b3 f7g5
00YHj,5k2/1p6/8/4p2B/1R2Pp1p/3r1KpP/8/8 w - - 1 50,f3e2 d3e3 e2f1 f4f3 h5f3 e3f3
00ae5,2r1kb1r/1p3pp1/pqn1pnp1/3p4/1P1P1B2/P1N2N1P/2P2PP1/R2QK2R b KQk - 0 13,c6b4 c3a4 b6b5 a3b4
00bQA,r7/6k1/2b1R1n1/1p3nR1/1P1p3p/3P1PpP/2N3P1/6K1 b - - 0 40,f5e7 e6e7 g7f6 g5g6 f6e7 g6c6 e7d7 c6c5
00ct0,4rrk1/pp4pp/2p1b3/4q3/4Bb2/1PPQ4/P4PP1/R1B2R1K w - - 3 22,c1f4 f8f4 e4h7 g8h8 h1g1 f4h4 f2f4 e5c5
00fN7,N1bk4/pp1p1R2/5bB1/4p3/4n3/8/PB2r3/2K5 b - - 5 24,e2f2 f7f8 d8e7 f8e8 e7d6 g6e4 f2b2 c1b2
00hNY,8/p7/1p3k2/8/n1K1P3/3N4/P7/8 b - - 0 44,a4c5 d3c5 b6c5 c4d5
00iQC,1k1r1b1r/4q3/QBpp4/4p3/4P2p/5p2/P5PP/4R1K1 b - - 0 28,d8d7 e1b1 d7b7 b6a7 b8c8 a6c6 e7c7 c6e8
00jIG,8/2p5/2B2k2/pp6/2bP1K2/P1P5/1P5p/8 w - - 0 47,c6e4 f6e6 f4g3 c4d5 g3h2 d5e4
00lJm,5r1k/ppp1nBp1/3pN3/7p/3P3P/2P2RK1/PP3QP1/1q5r b - - 6 26,f8f7 f3f7 b1d3 f2f3
00lhJ,3q3k/3n4/3PQ2p/p3P1r1/P1P4b/2N1p2P/1r6/R5RK b - - 1 32,d7e5 e6h6 h8g8 h6h4 b2h2 h1h2 e5f3 h2h1 f3h4 g1g5
00oOp,5rk1/p3ppbp/bq3np1/3p4/3P4/1BN2Q2/PrPB1PPP/R3K2R w KQ - 4 15,c3d5 f6d5 f3d5 g7d4
00qpU,6k1/5p1p/p5p1/3b4/1pqN1Q2/4R3/PP4PK/2r5 b - - 3 36,c1f1 e3e8 g8g7 d4f5 g7f6 f4e5
00xrk,2kr4/2p2p2/p6p/1p2q1p1/2p2n2/2N1B2P/PPB1QPP1/6K1 w - - 2 24,e3f4 e5e2 c3e2 g5f4
011EP,1r2k3/2q1npp1/p3p1p1/3pP1P1/1p1NnP1r/1P2Q3/P1P1N3/1K1RR3 b - - 0 23,e8d7 d4f3 d7e8 f3h4
011cm,k7/pn1R1pp1/8/2P1q2p/Q2p3P/5P2/P4PK1/4r3 b - - 0 40,e5f5 a4c6 f5g6 c6g6 f7g6 c5c6
0122Z,r1bqkr2/1pp3pN/p1np4/4pp2/2B1n3/P1NP3P/1PP2KP1/R1BQ3R w q - 0 11,f2e3 f5f4 e3e4 c8f5 e4f3 d8h4
013Gp,r4r2/pppbk1pQ/4p2p/4P1q1/4Pn2/6P1/PP5P/RB1N1R1K b - - 2 24,f4g6 h7g7 e7e8 f1f6
013U2,r1b2k2/p2pbP2/1pn3pr/1P5p/2B5/P1B3N1/2P3PP/1K2R3 b - - 0 23,c6d8 e1e7 f8e7 c3b4 d7d6 b4d6
015zy,4k3/7r/4PPN1/p5KP/8/p1P5/2P4P/8 w - - 0 48,f6f7 h7f7 e6f7 e8f7 h5h6 f7g8 g6e5 g8h7
016Ju,4Rbk1/p4p1p/6p1/8/1PQ5/2P3NP/2rq1PP1/6K1 w - - 1 31,g3e4 c2c1 g1h2 d2f4 g2g3 f4f3 e8f8 g8f8 c4c5 f8g8
019PB,5rk1/5p1p/1qp2p2/p2pb2Q/Pr6/1P5P/4R1P1/4RN1K b - - 2 32,b4b3 e2e5 f6e5 h5g5 g8h8 g5f6
01C5B,1r4k1/2pRrppp/1pP5/pQ6/8/q7/5PPP/3R2K1 b - - 3 28,e7d7 c6d7 a3e7 g1f1
01CmR,5r1k/2p3p1/p1pp3p/8/Pb1PP3/1Q3P2/1P2RK1q/R1B5 w - - 3 25,f2e3 f8f3 e3f3 h2h3 f3f2 h3b3
01CvP,1k6/pp5P/2p5/8/5P1b/2P4q/PP6/3R1RK1 b - - 4 38,h4g3 d1d8 b8c7 h7h8q g3h2 g1f2
01DwE,6k1/5pb1/p1p1p1pp/P1Bq4/2bP1Q2/1rP1RN1P/5PP1/6K1 b - - 0 23,d5f5 f4f5 g6f5 f3d2 f5f4 e3f3
01GHp,r4r1k/ppp4p/2n5/2b5/8/6N1/PPPP2PP/R1B2RK1 w - - 7 18,g1h1 f8f1 g3f1 a8f8 f1g3 f8e8
01I9J,8/8/6p1/p1N1p3/P1PpPkPp/3P3P/1P6/1K2n3 w - - 1 49,b1c1 f4g3 b2b4 g3h3
01JEA,5rkr/1QN5/4R3/p7/P1Pp4/1B1q3P/1P4P1/6K1 w - - 1 44,c4c5 f8f1 g1h2 h8h3 g2h3 f1f2 b7g2 f2g2 h2g2 d3b3
01JUS,8/2k4p/2P1Kpp1/8/5P2/8/7P/8 b - - 1 48,f6f5 e6d5 g6g5 f4g5 f5f4 d5e4 c7c6 e4f4
01Lvt,r5k1/pp2p1bp/6p1/8/4N1P1/1q5P/4QP2/3R2K1 b - - 0 25,b3h3 e2c4 g8h8 e4g5 h3g4 c4g4
01Mp3,8/8/2p4p/3kp1p1/2qp4/6P1/Q4PKP/2N5 w - - 14 47,f2f3 c4a2 c1a2 d5c4 g2f2 c4b3
01MsO,5rk1/2p3b1/3pq3/P4rp1/1PP1p1Q1/4B2P/5P1K/2R2R2 w - - 0 36,e3g5 e6e5 f2f4 e4f3
01NGp,8/4k3/4p3/4b1p1/6P1/1N4p1/p1N3K1/8 w - - 2 47,b3d2 e7d6 d2b3 d6d5
01S0o,rq3rk1/p1pn1p2/1pQ1p2p/1N2P1p1/2P3n1/8/PP3PPP/R3KB1R w KQ - 3 17,b5c7 d7e5 c6a8 b8c7 a8e4 c7c5 e4c2 f8d8
01Sak,B1bq2k1/p4ppp/3b3r/1pp5/6n1/PP1P1nP1/4PP1P/R1BQR1K1 w - - 0 17,a8f3 g4f2 c1h6 f2d1
01Tpw,r3r1k1/p4ppp/8/3Q4/3P4/Ppp2N2/K1b2PPP/3R3R w - - 0 24,a2a1 b3b2 a1a2 c2d1 h1d1 c3c2
01VB3,8/4B3/2k5/2P1Kp2/5Pp1/3Pn3/8/8 w - - 3 45,d3d4 g4g3 d4d5 c6d7
01W9Q,4r1k1/1Q3bp1/B4p2/P1PR2p1/1P2pbP1/7P/5PK1/q7 b - - 1 35,f7d5 b7d5 g8h7 d5f7 a1c3 f7h5 h7g8 h5e8
01WD0,2rr2k1/4b1pp/p2pp3/1p4PP/4P1Q1/PNN1pP2/KPP4R/5q2 b - - 2 25,d8e8 g4e6 g8h8 h5h6 g7g6 e6f7
01WWp,r4r2/5pkp/p4npN/2bbB3/7Q/Pq1B1P1P/6P1/R6K b - - 2 26,c5e7 h6f5 g6f5 h4g5
01aGQ,1Q4k1/p7/2q4p/1p4p1/4R3/2P3P1/r6P/6K1 b - - 1 36,g8g7 e4e7 g7g6 b8g8 g6h5 g8f7 h5g4 h2h3 g4g3 e7e3 g3h4 f7a2
01bzQ,8/pQ3pkp/4r3/2BNb1p1/8/6q1/P5P1/1R3K2 w - - 1 34,b1b3 g3g4 d5e3 e5g3
01fTa,3r2k1/6pp/p7/4Bb2/5N2/4RP2/PPr3PP/3K3R w - - 2 25,e3d3 f5d3 f4d3 c2g2 d1c1 d8d3
01i0h,r4rk1/1ppbqpNp/7P/3P4/2PBP1p1/6b1/3Q2P1/2R2K1R b - - 6 28,e7e4 g7h5 g3e5 d2g5 e4g6 g5e5
01jRL,r5k1/4p1b1/p2qN1p1/1p1P3p/1Pp3b1/Q1N3P1/P4rBP/4R2K b - - 3 30,g7e5 c3e4 d6b6 e4f2 b6f2 e1e5 f2d2 a3e3
01jbl,3rr1k1/pn3pp1/2pq3p/7n/B7/1PQ1BP1P/P1P2P1K/RN3R2 w - - 11 25,h2h1 h5g3 f2g3 d6g3
01kad,1r5k/p4q1p/2Q2p2/4pN2/Pr2P3/1P1n3P/K1P2P2/4R2R w - - 5 27,e1b1 b4b3 b1b3 d3b4 a2b1 b4c6 b3b8 c6b8
01l8G,3q2k1/5pp1/3Np2p/2b1P3/p1p1P3/2B4P/1Q3PP1/6K1 w - - 0 38,d6b7 d8d1 g1h2 a4a3 b2a1 d1a1 c3a1 c5b4
01nj2,2r2r2/6k1/p3p1bp/4P1b1/1p1P4/2P1N1B1/PP1K2P1/4R2R w - - 0 34,h1f1 b4c3 b2c3 g5e3 e1e3 f8f1
01vys,8/8/4p1k1/5qp1/8/6QP/5PK1/8 w - - 13 94,g3d6 f5d5 d6d5 e6d5 g2f3 g6f5 f3e3 f5e5 e3d3 d5d4 f2f3 e5d5
01z0l,6k1/1bq1pp1p/3p2p1/3P4/1pPQ4/1P1B3P/r4PP1/4R1K1 w - - 0 32,e1a1 c7c5 a1a2 c5d4
021c0,1r3rk1/4qppp/3bp3/p2p2PP/2nP1P2/2N5/PP2Q3/1KBR3R b - - 4 24,d6f4 c3d5 e7d7 d5f4
0220F,1rb3k1/pp4p1/3Qp2p/1N1pP1q1/3P2n1/P7/1P4PP/R4BK1 w - - 4 25,a1e1 g5h4 h2h3 h4f2 g1h1 f2e1
024nn,2k5/1bp3pp/1p2p3/2n1b3/2P5/Q4rqP/PP1rB1P1/4RRBK w - - 0 25,e2f3 g3g2 f3g2 b7g2
025BR,r4rk1/p1p1b1pp/8/q3p1B1/1n1pP1P1/1P3N1P/2P1QP2/1K1R3R w - - 1 19,e2c4 g8h8 g5e7 a5a2 b1c1 f8f3
025oM,r4r2/ppq2B1p/5Qp1/6Pk/2Pn1R2/P7/1P4P1/RN4K1 w - - 1 24,g2g3 d4e2 g1f2 e2f4 b1c3 f4h3
026gl,1k1nRb1r/ppp2ppp/3q4/6N1/2P3Br/3P4/PP3P2/R1BQ2K1 w - - 8 18,g5f7 d6h2 g1f1 f8c5
026s0,5rk1/pbp3pp/1p1p3r/3PnB1q/1PP2p1P/P4P2/2Q2BP1/4RRK1 w - - 3 26,f5e6 h6e6 d5e6 e5f3
027Wr,5k2/8/1b2P3/p2K4/1p3P1p/2p4P/P7/2B5 b - - 0 39,f8e7 f4f5 b6d8 c1g5 e7e8 f5f6 d8f6 g5f6
02AGl,4Q1k1/pp4p1/4br1p/4N3/1P3q2/P7/6PP/2R4K b - - 1 29,f6f8 e8e6 g8h7 c1g1
2.00E+42,7k/pp4p1/4n2p/4Q3/1KPrN3/4q2P/PP6/R7 b - - 0 31,e6g5 e5e8 h8h7 e4f6 g7f6 e8e3
02FJ8,5k1r/pr2b1p1/1p1p1p1p/2nN1b2/2BB4/8/P4PPP/3RRK2 b - - 7 24,f5g6 d4c5 b6c5 c4a6
02Ggp,5rk1/p1p2ppp/1pn5/5N2/3q1BQ1/P1n5/2P3PP/4R2K b - - 0 19,c3e4 f5d4 e4f2 h1g1 f2g4 d4c6
02JZ9,1r2qBk1/p1p5/2p2pb1/5P2/2n1P3/6Q1/PPP3P1/2K4R b - - 0 25,e8f8 f5g6 f8d6 h1h8
02KVJ,r1br2k1/p1b2ppp/1pB5/P2p3q/3Qn3/2P4P/1P3PP1/R1B1R1NK b - - 1 19,b6a5 c6a8 c7b6 e1e4
02Nzx,r3r3/2pbkp1p/2p2p2/1pb1P3/p7/1BN5/PPP2PPP/2KRR3 w - - 0 15,e5f6 e7f8 e1e8 d7e8 b3a4 b5a4
02OnY,1rr3k1/4Rpbp/6p1/2P1p3/PPP5/5PP1/5PK1/1R6 b - - 0 33,c8c5 b4c5 b8b1 e7e8 g7f8 c5c6 b1c1 c6c7
02Q9X,3rr1k1/2p2pp1/1q5p/1pbBpP2/7P/2P2Q2/1P3PP1/3RR1K1 b - - 1 32,d8d6 b2b4 d6d5 d1d5
02Uy9,1r4k1/1r4b1/2p5/q1PpppNp/P2P2p1/4P1PP/2Q2KP1/RR6 w - - 0 29,c2f5 b8f8 f5f8 g7f8
02XIJ,2q4k/P6p/1Qnp2p1/1p2p1bb/1P2P2r/2P2P2/6KN/R6R b - - 0 35,c8h3 g2f2 h4f4 a7a8q h8g7 a8b7 c6e7 b6e3 f4f3 e3f3
02YPX,r3kb1r/pppb1ppp/5n2/3PN3/Q2nP3/2N5/Pq1B1PPP/1R2KB1R b Kkq - 3 11,d4c2 e1e2 b2b1 e5d7
02YZG,4qB1k/pp4pp/4K3/2Q1P3/2P5/3r2PP/P7/R6R w - - 7 32,f8e7 e8d7 e6f7 d3f3
02bbP,2r5/pp2kpr1/3p4/3P4/3pP2p/3P3P/PP3R2/5R1K b - - 0 29,g7g3 f2f7 e7d8 f7f8 d8c7 f1c1
02es1,1nq2r1k/1b1r1p1p/p5p1/3Nb3/2P5/N3BQ2/PP3PPP/2KR3R w - - 1 22,e3f4 e5f4 f3f4 b7d5
02fjz,3r1rk1/pp3p1p/1q3p2/5B1Q/8/1P2p3/P4PPP/2R2K2 b - - 1 22,b6b5 f1g1 f8e8 f5h7 g8g7 h5b5
02hgn,R4r1k/5rq1/1p1p3p/1P4NQ/2PppP2/3n4/6PP/R6K b - - 7 36,f7f4 g5e6 f8a8 a1a8
02iak,8/P7/3k1R2/1P4p1/7p/7P/6PK/rr3B2 b - - 2 50,d6c7 f6a6 b1f1 b5b6 c7d7 a6a1 f1a1 b6b7
02im6,r2qkb1r/pp2pppp/5n2/5b2/3Bp3/2P5/PP2BPPP/RN1Q1RK1 b kq - 4 9,e7e6 d4f6 d8d1 f1d1 g7f6 e2b5 e8e7 d1d7
02j44,rn3knr/pbppq3/1p4Bp/4P1pQ/2p5/2P3N1/P4PPP/R3R1K1 b - - 1 17,b8c6 h5f3 f8g7 g3f5 g7g6 f5e7 c6e7 f3b7
02jTo,2r3k1/5p2/1p1n1b2/6pp/pP1NP3/P1r1BPPK/Q6P/8 w - - 1 31,a2d2 g5g4 f3g4 d6e4
02k6v,r5k1/pb2Brpp/1p2p3/4n3/3RP2P/2P5/PPQ1BqP1/2K4R w - - 3 23,h1f1 f2e3 c2d2 e3d2
02lUT,8/4k3/7P/3pP1K1/p1p5/Pp1r4/5P2/R7 w - - 2 46,a1h1 d3f3 h6h7 f3f8 h7h8q f8h8
02mlr,4rk1Q/ppnq2r1/2p5/4R3/1PP2p1P/P7/5PP1/4R1K1 b - - 4 35,g7g8 h8f6 d7f7 f6d6 f8g7 e5e7 e8e7 e1e7
02msA,1k2r1r1/p2q4/2pb4/8/P1Q4P/1P4P1/2P1N2K/4RR2 w - - 5 35,b3b4 e8e2 e1e2 g8g3
02nDq,r3k2r/ppnqn1pp/2pb1p2/3p4/3P4/P2Q1N2/1PPBNPPP/R3R1K1 b kq - 2 13,e7f5 e2g3 f5e7 g3f5 e8g8 f5d6
02ouU,2kr2nr/1pp1q2p/p2b2p1/1N1P1b2/2BPp3/Q7/PB3PPP/4R1K1 b - - 1 17,a6b5 a3a8 c8d7 c4b5 c7c6 b5c6 b7c6 a8c6
02qYb,2r5/8/4P3/5PK1/8/4k1P1/8/8 b - - 2 70,e3e4 e6e7 e4e5 g5g6 c8g8 g6f7
02tgX,8/6Rp/k1r5/p4P2/P2pn1P1/8/4p2P/1R5K w - - 4 40,g7g8 c6b6 b1e1 d4d3
02u8i,5r2/4Qpk1/6p1/qp1p1bNn/3P3P/pPr2P2/P3N3/K2R2R1 b - - 3 27,a5c7 g5e6 f5e6 g1g6 g7h7 g6h6 h7h6 e7g5 h6h7 g5h5
02uIX,2r5/8/p7/3R2pk/1P3pp1/8/PP3PKP/8 w - - 0 34,a2a4 f4f3 g2g3 c8c1 h2h3 c1g1 g3h2 g1g2
02xAQ,r4r1k/ppq2p1P/3bp1p1/3pn3/3Q1B2/2N5/PPP2P2/2KR3R b - - 2 21,f7f6 c3b5 e5d3 c1b1 d3f4 b5c7
02yjQ,r2q1rk1/pp2pp2/3p3p/6p1/2P1P3/Pn1Q1PP1/1P3P2/RB2K2R b KQ - 2 20,b3a1 e4e5 f7f5 e5f6 f8f6 d3h7 g8f8 b1g6 f6g6 h7g6
02yx6,8/8/8/p1ppk1pp/8/PPP1K1PP/8/8 w - - 1 33,e3f3 d5d4 f3e2 d4c3
02zd6,rn3r1k/ppn2pR1/4q2B/4p3/7Q/8/PP2bP1P/1K1R4 b - - 3 21,e2d1 g7g5 e6g6 g5g6
032uw,2k1r2r/1pp3p1/p3pn2/4q3/1PB3Qp/P3P2P/5P2/2RR3K w - - 2 23,g4g7 h8g8
033Z2,5k2/4b3/1B2K3/p3P2p/P7/8/8/8 b - - 1 46,e7b4 e6d7 h5h4 e5e6 h4h3 b6a5
0385J,4r2k/1pq3p1/4pr1p/p2b3P/P2b1PP1/3QB2B/1P6/4RRK1 b - - 5 30,d4b2 d3b5 c7c6 b5b2
03EPU,r1b2rk1/pp2n1pp/2n5/2q2p2/3p4/2N2N2/PPP1QPPP/2KR1B1R w - - 0 12,f3d4 c6d4 e2c4 d4e6 c4c5 e6c5
3-Feb,8/8/4k2p/1p1pp1p1/pPpP4/P1P1KPPP/8/8 w - - 1 48,f3f4 g5f4 g3f4 e5e4
03Kic,2k5/1p6/1B1p1bp1/PK1Ppp2/4P2p/5P1P/6P1/8 b - - 0 38,f6g5 a5a6 b7a6 b5c6
03PJj,8/1p6/p6p/4k3/P2p1p2/1P1K1P1P/6P1/8 b - - 0 36,h6h5 a4a5 e5d5 h3h4 d5c5 d3e4 d4d3 e4d3
03YED,1q2r1k1/5pb1/4b1pp/3N4/1BPn1PP1/7P/Q6K/1R2R3 b - - 0 33,e6d5 b4d6 e8e2 e1e2 b8d6 e2e8 g8h7 c4d5 d6f4 h2h1
03YGA,4rrk1/pq3pp1/2pQ3p/1pP1N2n/3N2bP/PB1P4/1P4P1/R6K b - - 2 28,e8d8 e5f7 b7f7 b3f7
03bmP,2kr3r/pbpp1p2/1p2pq2/2b1N1pp/Q1P5/2P3B1/PP1N1PPP/R3R1K1 w - - 0 17,a4a7 h5h4 d2e4 f6f5 e4c5 b6c5 e5g6 f7g6
03clJ,8/1pN2pp1/1p2pnp1/k5B1/1bP5/P7/1P3P1r/K2R4 b - - 0 28,b4e7 g5d2 a5a4 a1a2
03eEH,3r1rk1/pb3ppp/1pq1pn2/2b3N1/2P5/1P6/PBB1QPPP/R2R2K1 w - - 2 18,e2f1 f6g4 c2h7 g8h8 d1d8 f8d8 h7e4 c6c7
03eOY,2rr2k1/pp2pp1p/6p1/2nqN3/8/2QbP3/PP3PPP/3RKB1R b K - 4 16,d5a2 e5d3 c5d3 d1d3 c8c3 d3d8 g8g7 b2c3
03eQP,r4rk1/pp3pb1/1q5p/2p3P1/8/PPpP1QB1/2P2PP1/2KR3R w - - 0 22,g5h6 b6a5 a3a4 a5b4 d1e1 b4a3 c1d1 a3a1
03eXE,8/R5bk/2Pp4/3Pp1pp/4P3/2q1n1PK/5Q1P/8 b - - 1 44,c3d4 f2f7 d4a7 f7a7 g5g4 h3h4 h7g6 a7g7
03jUK,4r2k/1b3Bpp/ppq2b1B/2p5/P2p2Q1/3P4/1PP2RPP/5rK1 w - - 0 28,g1f1 e8f8 f7b3 g7h6
03kqY,8/2Q2ppk/4b2p/8/4P3/2p3P1/4KP1P/2r5 w - - 4 49,f2f4 e6b3 e4e5 c3c2 e5e6 f7e6 c7c3 c1d1 c3b3 c2c1n e2d1 c1b3
03nT3,r5kr/p1pQ2b1/1p2pq2/8/3N1B2/3B4/PPP2P1P/R3K3 b Q - 0 16,f6f4 d7g7 g8g7 d4e6 g7f6 e6f4
03q1Y,r1b1kb1r/pp1ppppp/1qn2n2/8/3P1B2/5N2/PPPN1PPP/R2QKB1R b KQkq - 6 6,b6b2 d2c4 b2b4 c2c3 b4c3 f4d2
03qRi,8/8/4p1p1/R2b3p/P1p5/2Pk4/5PPP/5K2 w - - 1 37,a5d5 e6d5 a4a5 d5d4 f1e1 d3c3 a5a6 c3c2 a6a7 d4d3
03r0J,4r1rk/2R1B1bp/2B3p1/8/p4P2/Pb5P/2K3P1/7R w - - 1 32,c2c1 e8c8 e7d6 c8c7 d6c7 g8c8
03r91,r3q1k1/3b1p2/3p2pQ/2pPr3/1pP1P1P1/4B2P/P5B1/5R1K b - - 0 32,e5e4 e3g5 e8e5 g5f6 e5f6 f1f6
03sNB,r4rk1/1p2bp1q/p1n1p3/6B1/3P1Q2/P2R4/1P3PPP/R5K1 b - - 0 24,e7g5 f4g5 h7g6 g5d2
03say,r5k1/3K1p2/1PN3p1/6bp/2R5/8/8/8 b - - 0 54,h5h4 b6b7 a8f8 c6e7 g8g7 e7c8
03vcg,r7/1b3R2/p2Bk3/1ppq3B/3p4/P2Pb1QP/1PP3P1/7K w - - 1 34,d6f4 d5h5 f4e3 h5f7
03wPS,5rk1/p4r2/1pB4p/PPp1P1p1/2p3b1/2Q3P1/5q1P/1R1R3K b - - 0 34,f7f3 c3c4 g8g7 c4g4
03xW3,3q4/p4rpk/1pb5/4QPP1/2P3K1/1P2R2P/P7/8 b - - 2 50,g7g6 f5g6 h7g6 e5e6 g6g7 e6c6 d8d1 e3f3 f7f3 c6f3
03z2J,8/q4kb1/2p1p1p1/2p1p1B1/2P1PpPK/3P1P2/1Q6/8 b - - 1 38,g7f6 g5f6 f7f6 g4g5 f6e7 b2e5 a7a2 e5c7
03zvH,r2k3r/ppp2q2/3p1b2/5Qpp/2PPP3/2K1B3/PP3P2/RN6 b - - 1 19,h5h4 e4e5 d6e5 d4e5 f6e5 f5e5
040ei,3r2k1/pp2r2p/n1p1Ppn1/P2p4/3P4/1P3NB1/6PP/4RRK1 b - - 1 26,g8g7 f3h4 g6h4 g3h4 d8f8 e1e3
041Tw,8/1k6/4R3/5p2/5r1P/2p5/6PK/8 w - - 0 48,h2g3 f4e4 e6e4 f5e4
043sf,2r2rk1/1p5p/p3p1pP/3p4/3P1qP1/PP4QR/5PK1/3R4 w - - 2 38,d1d3 f4e4 d3f3 c8c3 g3e5 e4e5
044iy,2k4r/p3bppp/1p3nP1/1K6/1P3P2/P3BN2/2q5/3R1B1R b - - 2 23,c8c7 d1c1 a7a6 b5a6 h8a8 a6b5 c2c1 e3c1 f6e4 b5c4
0459E,2k3r1/p1p2prp/2p5/2q5/2p5/2Q3Pb/PPPN1P1P/R3R1K1 w - - 3 18,c3c4 g7g3 h2g3 g8g3 g1h1 c5f2 e1e8 c8d7
045BS,8/8/2p3kp/1pPp1pp1/p2P1PP1/P4K1P/1P6/8 b - - 5 40,h6h5 g4h5 g6h5 f4g5
045Ch,8/1B1k3p/1b1pb1p1/1p6/p4P2/1P1N2KP/P5P1/8 w - - 0 41,b7a6 d7c6 b3a4 b5a4
046QF,r2qr1k1/p4ppp/3b1n2/1pp1N1P1/2Pp1B2/5Q1P/PP6/R3R1K1 b - - 0 22,f6d7 e5f7 g8f7 f3d5
04Agi,r1b2Qn1/pp6/k1n5/7q/2NP4/2P4P/PP4P1/5RK1 b - - 4 24,b7b5 f8a3 a6b7 f1f7 h5f7 c4d6 b7c7 d6f7
04FI1,r3b1k1/pp2nNp1/3qp2p/3p3Q/3p4/3B4/PPP3PP/5R1K b - - 2 19,e8f7 h5f7 g8h8 f1f6 e7g8 f6e6 d6e6 f7e6
04JfE,r2qr1k1/5pb1/1p1p1n2/p2P1QBp/7R/P1N4P/1PP3PN/6K1 w - - 1 23,h4h5 f6h5 g5d8 g7d4
04KSC,8/7k/4p3/p7/P6p/8/1PP1K3/8 b - - 0 45,e6e5 e2f3 h7g6 f3g4 e5e4 g4h4
04Kuz,3K4/p1p5/3k4/PP6/1n6/5B2/8/8 b - - 6 53,c7c5 a5a6 c5c4 b5b6 b4a6 b6a7
04L0r,3r2k1/p4pp1/3q2r1/7p/7P/P1QP2P1/5P2/3RR1K1 w - - 3 26,a3a4 g6g3 f2g3 d6g3 g1h1 g3h3
04OIv,3q2k1/pb1p2p1/1p1Pp1B1/2b2P2/2P4p/6PK/7P/4RR2 b - - 0 37,d8f6 f5e6 f6g6 e6d7 g6d6 e1e8 g8h7 d7d8q d6d8 e8d8
